0.294156,0.087277,0.083957,0.018196,0.510721,500000,0.027130,4,10000000,1
0.273309,0.078299,0.068668,0.016836,0.459332,500000,0.022216,5,10000000,1
0.231863,0.072444,0.057183,0.014283,0.394043,500000,0.018265,6,10000000,1
0.224917,0.071134,0.049257,0.015900,0.377257,500000,0.016045,7,10000000,1
0.208584,0.072045,0.043114,0.013990,0.352090,500000,0.014352,8,10000000,1
0.213276,0.077207,0.038298,0.014288,0.356263,500000,0.013189,9,10000000,1
0.198551,0.077399,0.034382,0.012444,0.335025,500000,0.012244,10,10000000,1
0.200773,0.080434,0.031419,0.012234,0.335953,500000,0.011090,11,10000000,1
0.198990,0.083015,0.028851,0.013080,0.334675,500000,0.010734,12,10000000,1
0.861407,0.230470,0.300125,0.056630,1.544997,500000,0.096361,1,10000000,1
0.472255,0.131816,0.156375,0.030298,0.841801,500000,0.051053,2,10000000,1
0.359688,0.099292,0.108089,0.022587,0.624390,500000,0.034730,3,10000000,1
0.293518,0.087833,0.083629,0.016781,0.508850,500000,0.027085,4,10000000,1
0.279568,0.079958,0.068431,0.016007,0.466237,500000,0.022269,5,10000000,1
0.231366,0.072425,0.057461,0.014820,0.394980,500000,0.018904,6,10000000,1
0.231282,0.072135,0.049303,0.013554,0.382538,500000,0.016260,7,10000000,1
0.207622,0.073039,0.042930,0.012756,0.350788,500000,0.014437,8,10000000,1
0.212514,0.075068,0.038111,0.015322,0.354051,500000,0.013032,9,10000000,1
0.199578,0.077801,0.034386,0.012318,0.336248,500000,0.012161,10,10000000,1
0.200052,0.082395,0.031441,0.011916,0.337277,500000,0.011467,11,10000000,1
0.200524,0.082267,0.028889,0.012668,0.335340,500000,0.010987,12,10000000,1
0.877065,0.233873,0.301153,0.057155,1.566803,500000,0.097552,1,10000000,1
0.456936,0.126733,0.150784,0.029015,0.812161,500000,0.048689,2,10000000,1
0.371324,0.100101,0.107550,0.022471,0.635837,500000,0.034387,3,10000000,1
0.293966,0.087164,0.083735,0.017676,0.509812,500000,0.027266,4,10000000,1
0.273553,0.078743,0.068338,0.017118,0.459705,500000,0.021948,5,10000000,1
0.233142,0.072443,0.057499,0.013858,0.395945,500000,0.018999,6,10000000,1
0.229021,0.072187,0.049030,0.014720,0.380996,500000,0.016035,7,10000000,1
0.207064,0.072275,0.042905,0.013106,0.350066,500000,0.014710,8,10000000,1
0.212871,0.075110,0.038188,0.014308,0.353475,500000,0.012993,9,10000000,1
0.199067,0.078214,0.034380,0.011771,0.335246,500000,0.011810,10,10000000,1
0.201874,0.080988,0.031450,0.013011,0.338399,500000,0.011073,11,10000000,1
0.199431,0.082548,0.028876,0.012302,0.333918,500000,0.010757,12,10000000,1
0.862315,0.230701,0.300960,0.056852,1.546666,500000,0.095835,1,10000000,1
0.464681,0.127873,0.150978,0.029065,0.821770,500000,0.049169,2,10000000,1
0.389263,0.099956,0.107836,0.022053,0.653175,500000,0.034063,3,10000000,1
0.291068,0.087239,0.083339,0.018303,0.507141,500000,0.027188,4,10000000,1
0.272079,0.080934,0.068456,0.015437,0.459038,500000,0.022127,5,10000000,1
0.233082,0.071447,0.057503,0.015211,0.395650,500000,0.018403,6,10000000,1
0.214820,0.071865,0.049097,0.016082,0.367596,500000,0.015728,7,10000000,1
0.196295,0.072807,0.042883,0.012209,0.338151,500000,0.013954,8,10000000,1
0.211806,0.075621,0.038220,0.012780,0.351311,500000,0.012878,9,10000000,1
0.199909,0.078396,0.034390,0.011813,0.336472,500000,0.011960,10,10000000,1
0.200216,0.080747,0.031431,0.012758,0.336294,500000,0.011136,11,10000000,1
0.199740,0.082130,0.028913,0.013378,0.334677,500000,0.010512,12,10000000,1
0.875798,0.234691,0.300838,0.056918,1.565536,500000,0.097285,1,10000000,1
0.457105,0.125298,0.150784,0.029074,0.811490,500000,0.049225,2,10000000,1
0.357983,0.098645,0.107873,0.023075,0.622394,500000,0.034813,3,10000000,1
0.295231,0.088454,0.083430,0.018241,0.512602,500000,0.027241,4,10000000,1
0.272309,0.078273,0.068364,0.018313,0.459167,500000,0.021903,5,10000000,1
0.229986,0.072342,0.057482,0.014044,0.392538,500000,0.018680,6,10000000,1
0.225335,0.071579,0.049074,0.015239,0.377431,500000,0.016201,7,10000000,1
0.209212,0.072851,0.042893,0.014626,0.354092,500000,0.014507,8,10000000,1
0.212454,0.076296,0.038264,0.014616,0.354617,500000,0.012982,9,10000000,1
0.199826,0.077661,0.034418,0.011598,0.335363,500000,0.011856,10,10000000,1
0.200550,0.080800,0.031365,0.012251,0.336152,500000,0.011182,11,10000000,1
0.198171,0.083629,0.028898,0.013214,0.334721,500000,0.010803,12,10000000,1
0.862669,0.230051,0.301080,0.056780,1.546493,500000,0.095908,1,10000000,1
0.464417,0.128184,0.151315,0.030409,0.823220,500000,0.048890,2,10000000,1
0.391110,0.100095,0.107418,0.022598,0.655481,500000,0.034256,3,10000000,1
0.292967,0.087817,0.083465,0.018118,0.509418,500000,0.027045,4,10000000,1
0.272235,0.079329,0.068564,0.016209,0.458260,500000,0.021918,5,10000000,1
0.233153,0.072490,0.057211,0.015223,0.396600,500000,0.018518,6,10000000,1
0.229625,0.073302,0.049147,0.016294,0.384627,500000,0.016254,7,10000000,1
0.206342,0.073255,0.042856,0.014026,0.350763,500000,0.014280,8,10000000,1
0.210387,0.075944,0.038420,0.013641,0.351538,500000,0.013143,9,10000000,1
0.199928,0.077675,0.034629,0.012723,0.337119,500000,0.012160,10,10000000,1
0.200662,0.080832,0.031695,0.014205,0.338911,500000,0.011512,11,10000000,1
0.199204,0.082338,0.028873,0.013340,0.334511,500000,0.010752,12,10000000,1
0.861254,0.231269,0.301685,0.056821,1.547156,500000,0.096121,1,10000000,1
0.464188,0.128038,0.151257,0.029163,0.821090,500000,0.048441,2,10000000,1
0.361137,0.099193,0.107689,0.021952,0.624753,500000,0.034779,3,10000000,1
0.294179,0.088082,0.083336,0.017921,0.510518,500000,0.026996,4,10000000,1
0.276345,0.080065,0.068620,0.015542,0.465733,500000,0.025157,5,10000000,1
0.231425,0.072407,0.057218,0.014057,0.393428,500000,0.018317,6,10000000,1
0.224316,0.073197,0.049154,0.012910,0.375889,500000,0.016309,7,10000000,1
0.207040,0.072336,0.042909,0.012201,0.348766,500000,0.014275,8,10000000,1
0.203321,0.074883,0.038119,0.013773,0.343051,500000,0.012950,9,10000000,1
0.199170,0.077422,0.034434,0.013955,0.337235,500000,0.012249,10,10000000,1
0.199798,0.080829,0.031430,0.012601,0.335665,500000,0.011003,11,10000000,1
0.199552,0.082062,0.028846,0.012814,0.333805,500000,0.010527,12,10000000,1
0.861953,0.230462,0.300827,0.056761,1.546052,500000,0.096045,1,10000000,1
0.462224,0.132794,0.151020,0.030489,0.825668,500000,0.049137,2,10000000,1
0.354169,0.103571,0.107858,0.023041,0.623056,500000,0.034414,3,10000000,1
0.292105,0.086935,0.083486,0.017817,0.507536,500000,0.027189,4,10000000,1
0.275336,0.079707,0.068401,0.015690,0.461308,500000,0.022171,5,10000000,1
0.233322,0.071624,0.057478,0.014794,0.395700,500000,0.018478,6,10000000,1
0.229576,0.072843,0.049097,0.014284,0.381906,500000,0.016100,7,10000000,1
0.207052,0.072506,0.042931,0.012567,0.349415,500000,0.014355,8,10000000,1
0.213020,0.075654,0.038236,0.014836,0.354784,500000,0.013033,9,10000000,1
0.198820,0.078444,0.034400,0.013367,0.337066,500000,0.012031,10,10000000,1
0.199153,0.080948,0.031477,0.012730,0.335682,500000,0.011370,11,10000000,1
0.198729,0.082098,0.028849,0.012942,0.333165,500000,0.010542,12,10000000,1
0.861566,0.237712,0.300842,0.056820,1.552889,500000,0.095945,1,10000000,1
0.463987,0.126325,0.150827,0.030473,0.826572,500000,0.054956,2,10000000,1
0.360890,0.100040,0.108048,0.022916,0.626544,500000,0.034646,3,10000000,1
0.292667,0.089134,0.083430,0.017614,0.511947,500000,0.029098,4,10000000,1
0.274324,0.080202,0.068799,0.017952,0.463344,500000,0.022062,5,10000000,1
0.231893,0.072685,0.057245,0.014762,0.394954,500000,0.018365,6,10000000,1
0.225417,0.071744,0.049044,0.016983,0.379634,500000,0.016441,7,10000000,1
0.210239,0.073162,0.042949,0.013083,0.353739,500000,0.014302,8,10000000,1
0.210915,0.075345,0.038440,0.015095,0.353139,500000,0.013339,9,10000000,1
0.201843,0.077597,0.034608,0.012847,0.339690,500000,0.012791,10,10000000,1
0.200875,0.081196,0.031671,0.012471,0.337542,500000,0.011326,11,10000000,1
0.201596,0.081734,0.029154,0.013054,0.336192,500000,0.010649,12,10000000,1
0.878515,0.233582,0.300827,0.057389,1.567789,500000,0.097473,1,10000000,1
0.456620,0.126158,0.150641,0.030426,0.812378,500000,0.048528,2,10000000,1
0.358298,0.098887,0.107745,0.022721,0.622123,500000,0.034468,3,10000000,1
0.295780,0.088014,0.083995,0.018109,0.512971,500000,0.027068,4,10000000,1
0.273377,0.079078,0.068701,0.016956,0.460121,500000,0.022004,5,10000000,1
0.231534,0.072912,0.057259,0.014838,0.395080,500000,0.018533,6,10000000,1
0.225683,0.071703,0.049090,0.014916,0.377444,500000,0.016047,7,10000000,1
0.209162,0.073386,0.043128,0.013266,0.353200,500000,0.014253,8,10000000,1
0.212796,0.074716,0.038430,0.014276,0.353318,500000,0.013095,9,10000000,1
0.200756,0.078291,0.034639,0.012188,0.338113,500000,0.012234,10,10000000,1
0.200437,0.080165,0.031672,0.013785,0.337328,500000,0.011264,11,10000000,1
0.201863,0.081499,0.029099,0.012547,0.335844,500000,0.010832,12,10000000,1
0.878879,0.235844,0.300826,0.057307,1.569121,500000,0.096261,1,10000000,1
0.457192,0.127191,0.150693,0.029034,0.812878,500000,0.048764,2,10000000,1
0.384840,0.099499,0.107437,0.022431,0.648636,500000,0.034425,3,10000000,1
0.296722,0.086322,0.083613,0.017725,0.511658,500000,0.027272,4,10000000,1
0.272451,0.079945,0.068579,0.016299,0.459659,500000,0.022381,5,10000000,1
0.233076,0.072206,0.057170,0.014359,0.395478,500000,0.018662,6,10000000,1
0.228860,0.073785,0.049347,0.015722,0.384006,500000,0.016287,7,10000000,1
0.207490,0.073259,0.042915,0.013538,0.351439,500000,0.014233,8,10000000,1
0.211226,0.075146,0.038191,0.013932,0.351400,500000,0.012890,9,10000000,1
0.201054,0.077688,0.034479,0.012709,0.338262,500000,0.012328,10,10000000,1
0.201559,0.080744,0.031430,0.013025,0.337964,500000,0.011202,11,10000000,1
0.187845,0.082323,0.028874,0.013245,0.322688,500000,0.010396,12,10000000,1
0.876618,0.233723,0.300643,0.057211,1.577578,500000,0.109373,1,10000000,1
0.467239,0.129645,0.157021,0.031171,0.836062,500000,0.050983,2,10000000,1
0.389287,0.101470,0.109607,0.023235,0.659113,500000,0.035507,3,10000000,1
0.300384,0.091206,0.086509,0.018442,0.524120,500000,0.027576,4,10000000,1
0.279204,0.080116,0.069094,0.014300,0.464872,500000,0.022153,5,10000000,1
0.229985,0.072774,0.057207,0.014688,0.393225,500000,0.018567,6,10000000,1
0.225392,0.072554,0.049081,0.015018,0.378246,500000,0.016196,7,10000000,1
0.209061,0.072128,0.043095,0.013113,0.351787,500000,0.014375,8,10000000,1
0.213316,0.074969,0.038444,0.014768,0.354501,500000,0.013001,9,10000000,1
0.200687,0.077546,0.034648,0.010908,0.335568,500000,0.011774,10,10000000,1
0.199331,0.080980,0.031650,0.011913,0.335135,500000,0.011256,11,10000000,1
0.199580,0.081948,0.029087,0.011776,0.332742,500000,0.010346,12,10000000,1
0.862464,0.230658,0.300569,0.056818,1.546319,500000,0.095806,1,10000000,1
0.463589,0.127057,0.150648,0.030477,0.820298,500000,0.048523,2,10000000,1
0.360495,0.100202,0.107435,0.023489,0.626112,500000,0.034487,3,10000000,1
0.292924,0.088039,0.083686,0.018156,0.510119,500000,0.027309,4,10000000,1
0.272027,0.080067,0.068679,0.016624,0.459519,500000,0.022117,5,10000000,1
0.232611,0.071828,0.057235,0.013965,0.394302,500000,0.018660,6,10000000,1
0.221375,0.071388,0.049064,0.016900,0.374839,500000,0.016107,7,10000000,1
0.207665,0.072151,0.042897,0.013352,0.350744,500000,0.014676,8,10000000,1
0.209199,0.076914,0.038252,0.014450,0.351828,500000,0.013009,9,10000000,1
0.200260,0.078011,0.034375,0.014475,0.339203,500000,0.012076,10,10000000,1
0.199879,0.080932,0.031411,0.013118,0.336584,500000,0.011239,11,10000000,1
0.200125,0.082246,0.028903,0.012228,0.334579,500000,0.011073,12,10000000,1
0.874704,0.233263,0.300929,0.057082,1.563576,500000,0.097594,1,10000000,1
0.457470,0.126056,0.150872,0.029067,0.812218,500000,0.048748,2,10000000,1
0.359549,0.098857,0.108215,0.023099,0.624503,500000,0.034778,3,10000000,1
0.294100,0.087484,0.083304,0.018467,0.510549,500000,0.027191,4,10000000,1
0.272874,0.079757,0.068433,0.015558,0.458698,500000,0.022072,5,10000000,1
0.233407,0.071579,0.057433,0.013524,0.394375,500000,0.018427,6,10000000,1
0.228764,0.072989,0.049104,0.013854,0.380698,500000,0.015983,7,10000000,1
0.207573,0.072571,0.042885,0.012870,0.350160,500000,0.014256,8,10000000,1
0.212294,0.075004,0.038154,0.014189,0.352652,500000,0.013007,9,10000000,1
0.200142,0.077641,0.034383,0.011746,0.335756,500000,0.011840,10,10000000,1
0.201333,0.080489,0.031389,0.012641,0.337041,500000,0.011185,11,10000000,1
0.201082,0.081696,0.028812,0.012866,0.335001,500000,0.010541,12,10000000,1
0.874840,0.234100,0.300872,0.057005,1.564307,500000,0.097485,1,10000000,1
0.456988,0.125018,0.150635,0.030452,0.811870,500000,0.048773,2,10000000,1
0.358182,0.099075,0.107946,0.022455,0.622388,500000,0.034725,3,10000000,1
0.292951,0.086919,0.083609,0.017646,0.508222,500000,0.027092,4,10000000,1
0.267061,0.077808,0.068320,0.015209,0.450219,500000,0.021817,5,10000000,1
0.232544,0.072861,0.057485,0.013689,0.395256,500000,0.018672,6,10000000,1
0.228053,0.072965,0.049116,0.014365,0.380675,500000,0.016161,7,10000000,1
0.208735,0.072816,0.042930,0.012616,0.351523,500000,0.014422,8,10000000,1
0.211910,0.075108,0.038487,0.016008,0.354541,500000,0.013024,9,10000000,1
0.199250,0.078206,0.034400,0.012697,0.336550,500000,0.011992,10,10000000,1
0.199591,0.080057,0.031440,0.012938,0.335526,500000,0.011496,11,10000000,1
0.200474,0.082217,0.028882,0.012164,0.334199,500000,0.010458,12,10000000,1
0.860787,0.230800,0.300648,0.056816,1.545088,500000,0.096033,1,10000000,1
0.465818,0.128000,0.151172,0.029082,0.823368,500000,0.049293,2,10000000,1
0.361406,0.099125,0.107244,0.021523,0.623911,500000,0.034609,3,10000000,1
0.294193,0.087530,0.083567,0.018119,0.510783,500000,0.027369,4,10000000,1
0.275386,0.079765,0.068519,0.016465,0.462117,500000,0.021974,5,10000000,1
0.233231,0.072400,0.057446,0.013599,0.395182,500000,0.018502,6,10000000,1
0.228747,0.073741,0.049186,0.013042,0.380939,500000,0.016217,7,10000000,1
0.208185,0.072832,0.042881,0.013420,0.351994,500000,0.014672,8,10000000,1
0.212448,0.077765,0.038056,0.013867,0.355182,500000,0.013041,9,10000000,1
0.200094,0.077881,0.034413,0.011623,0.336058,500000,0.012043,10,10000000,1
0.199588,0.080287,0.031436,0.012365,0.335103,500000,0.011423,11,10000000,1
0.201270,0.082190,0.028911,0.013094,0.336351,500000,0.010881,12,10000000,1
0.877926,0.234029,0.300945,0.057077,1.566728,500000,0.096747,1,10000000,1
0.457104,0.125207,0.150652,0.030445,0.812324,500000,0.048913,2,10000000,1
0.358820,0.098835,0.108044,0.022387,0.622972,500000,0.034881,3,10000000,1
0.292517,0.087088,0.083645,0.017670,0.508049,500000,0.027124,4,10000000,1
0.274275,0.080025,0.068822,0.016170,0.461362,500000,0.022066,5,10000000,1
0.231747,0.072255,0.057189,0.014801,0.394412,500000,0.018415,6,10000000,1
0.224674,0.071795,0.049083,0.014362,0.376300,500000,0.016382,7,10000000,1
0.208880,0.072524,0.042916,0.013010,0.351685,500000,0.014351,8,10000000,1
0.212491,0.075521,0.038367,0.014206,0.353757,500000,0.013168,9,10000000,1
0.199386,0.078005,0.034605,0.012963,0.336971,500000,0.012007,10,10000000,1
0.200625,0.080909,0.031431,0.013661,0.337987,500000,0.011356,11,10000000,1
0.198571,0.082490,0.028899,0.013047,0.333544,500000,0.010533,12,10000000,1
0.862907,0.230100,0.301011,0.056678,1.546847,500000,0.096148,1,10000000,1
0.462298,0.127558,0.150655,0.030441,0.819703,500000,0.048747,2,10000000,1
0.384937,0.101013,0.107477,0.023258,0.651198,500000,0.034510,3,10000000,1
0.293261,0.087786,0.083642,0.018227,0.510004,500000,0.027082,4,10000000,1
0.273699,0.078787,0.068570,0.017745,0.460660,500000,0.021856,5,10000000,1
0.230611,0.073285,0.057167,0.014185,0.393716,500000,0.018464,6,10000000,1
0.224748,0.072080,0.049098,0.013830,0.375710,500000,0.015949,7,10000000,1
0.208955,0.073371,0.043165,0.014316,0.354234,500000,0.014422,8,10000000,1
0.212992,0.076316,0.038383,0.014944,0.355885,500000,0.013246,9,10000000,1
0.199808,0.077870,0.034651,0.013118,0.337242,500000,0.011790,10,10000000,1
0.199739,0.080358,0.031615,0.012663,0.335830,500000,0.011451,11,10000000,1
0.200544,0.082032,0.029085,0.013442,0.335394,500000,0.010286,12,10000000,1
0.861253,0.237695,0.306127,0.058939,1.560221,500000,0.096203,1,10000000,1
0.453255,0.128258,0.151124,0.030468,0.812717,500000,0.049609,2,10000000,1
0.390436,0.098657,0.107494,0.022688,0.653534,500000,0.034254,3,10000000,1
0.293810,0.088334,0.083629,0.017557,0.510429,500000,0.027095,4,10000000,1
0.276199,0.079976,0.068708,0.014924,0.462554,500000,0.022742,5,10000000,1
0.230344,0.072363,0.057237,0.013667,0.392471,500000,0.018856,6,10000000,1
0.225211,0.071229,0.049370,0.014227,0.376114,500000,0.016072,7,10000000,1
0.210146,0.072515,0.043121,0.014230,0.354251,500000,0.014234,8,10000000,1
0.210190,0.075159,0.038140,0.012461,0.349100,500000,0.013145,9,10000000,1
0.199261,0.078298,0.034397,0.013554,0.337567,500000,0.012053,10,10000000,1
0.199526,0.081210,0.031423,0.012881,0.336749,500000,0.011703,11,10000000,1
0.199655,0.082180,0.028890,0.012656,0.333916,500000,0.010532,12,10000000,1
